"","date","hour.ending","hour","AECO","AEPAPT","AEPIMP","AEPKPT","AEPOPT","AP","BC","CE","DAY","DEOK","DOM","DPLCO","DUQ","EASTON","EKPC","JC","ME","OE","OVEC","PAPWR","PE","PEPCO","PLCO","PN","PS","RECO","SMECO","UGI","VMEU"
"725",2019-01-31,5,725,1222.814,7452.511,3587.469,1188.493,8514.752,8894.068,5632.952,13053.527,2761,4329.158,17693.214,3401.275,1830.017,55.229,2818.64,2922.709,2466.939,8587.212,68,808.795,5890.056,4141.548,6839.784,2574.766,5514.724,157.97,842.532,182.454,81.212
"726",2019-01-31,6,726,1264.668,7634.984,3730.151,1225.645,8695.451,9186.749,5931.229,13204.371,2853,4466,18514.742,3526.132,1894.65,57.225,2910.342,3062.595,2618.671,8841.018,71,808.574,6174.871,4343.894,7092.435,2678.962,5744.195,166.063,893.3,191.077,86.248
"727",2019-01-31,7,727,1379.215,7950.952,3942.758,1266.719,8975.088,9396.253,6284.664,13610.398,3002,4685,19560.25,3711.305,1999.452,62.227,2988.187,3325.199,2778.242,9286.225,75,844.862,6595.02,4668.55,7519.016,2838.302,6120.49,180.966,939.094,202.953,92.612
"728",2019-01-31,8,728,1394.178,8133.948,4027.584,1294.014,9058.173,9596.141,6408.529,14209.503,3096,4866,19930.461,3773.304,2071.444,65.155,3074.136,3474.803,2853.844,9618.934,65,864.928,6858.675,4846.694,7728.806,2935.633,6379,196.097,942.953,210.017,95.33
"729",2019-01-31,9,729,1311.688,8041.678,4083.205,1286.905,9022.468,9511.166,6195.269,14572.497,3099,4826.725,19059.88,3632.072,2103.893,62.094,2984.557,3442.754,2825.569,9751.542,72,857.271,6801.882,4785.469,7716.15,2941.727,6388.91,201.965,868.488,211.835,88.793
"730",2019-01-31,10,730,1251.082,7694.964,4117.278,1247.738,9085.585,9189.021,5825.544,14800.309,3071,4723.254,17807.235,3413.961,2132.581,58.496,2866.158,3313.213,2766.587,9720.751,60,864.251,6649.234,4580.556,7521.414,2965.738,6192.771,202.469,778.127,210.885,78.964
"731",2019-01-31,11,731,1149.161,7330.707,4101.715,1187.434,9086.497,8902.919,5528.154,14900.619,3022,4657.121,16712.917,3221.2,2117.029,55.452,2758.145,3177.405,2716.021,9712.797,67,851.039,6505.389,4383.497,7360.225,2963.267,6041.867,199.523,705.43,210.483,74.078
"732",2019-01-31,12,732,1087.566,6957.644,4053.736,1131.031,8992.16,8647.542,5283.136,14946.557,2982,4554.078,15839.864,3080.088,2107.007,52.516,2584.982,3083.781,2672.121,9625.536,64,842.67,6389.302,4234.335,7204.418,2932.116,5943.615,196.65,646.523,208.044,70.598
"733",2019-01-31,13,733,1068.668,6591.483,4080.211,1072.331,8915.326,8373.588,5078.495,14921.688,2919,4447.638,15210.504,2965.53,2083.664,48.937,2474.221,3023.6,2612.12,9511.281,62,840.146,6282.514,4095.267,7020.996,2886.266,5846.508,193.617,604.622,202.672,68.934
"734",2019-01-31,14,734,1066.261,6435.776,4015.071,1022.037,8707.728,8160.834,4942.123,14826.235,2863,4365.513,14643.389,2872.734,2055.423,47.445,2378.649,2981.473,2554.776,9336.889,64,819.112,6150.634,4003.587,6927.672,2844.499,5808.894,191.294,574.768,199.025,68.831
"735",2019-01-31,15,735,1099.53,6290.979,3961.378,1002.606,8564.023,8070.869,4851.234,14852.678,2788,4295.582,14221.415,2816.338,2030.771,45.44,2292.372,3004.147,2502.712,9191.419,62,813.079,6074.436,3938.089,6755.919,2782.932,5831.195,190.06,563.212,195.325,70.267
"736",2019-01-31,16,736,1175.971,6209.781,3915.045,984.069,8512.874,7980.651,4882.174,14833.346,2758,4226.347,14284.54,2856.112,2015.469,45.461,2236.935,3112.51,2495.538,9090.297,61,789.225,6109.457,3972.074,6720.3,2741.916,5986.112,191.381,573.482,193.276,76.35
"737",2019-01-31,17,737,1305.077,6230.317,3949.439,984.393,8614.232,8144.558,5068.655,14805.898,2804,4266.319,14822.207,3031.593,2024.07,46.972,2222.192,3297.934,2540.837,9173.412,61,810.303,6271.019,4066.906,6889.423,2761.519,6247.59,197.869,619.289,197.822,89.499
"738",2019-01-31,18,738,1454.236,6444.362,3993.051,997.753,8826.425,8509.296,5473.23,14976.15,2859,4331.282,16034.394,3311.965,2075.165,51.133,2316.822,3600.47,2655.707,9454.147,62,851.253,6684.968,4280.547,7232.032,2829.865,6635.648,210.411,701.258,208.931,97.523
"739",2019-01-31,19,739,1499.825,6699.626,4146.974,1027.72,9110.504,8871.936,5729.88,15472.502,2920,4403.128,16893.214,3451.48,2131.615,52.551,2419.93,3694.319,2735.793,9773.476,62,886.144,6858.831,4425.878,7400.018,2875.971,6761.232,213.872,753.329,213.393,98.419
"740",2019-01-31,20,740,1492.948,6739.488,4142.421,1039.994,9046.537,8918.841,5779.601,15464.302,2902,4363.871,17097.655,3497.519,2120.324,54.143,2472.658,3646.929,2737.067,9697.757,63,877.81,6786.299,4410.416,7376.696,2910.162,6722.738,210.212,774.351,212.757,97.22
"741",2019-01-31,21,741,1468.849,6779.226,4105.439,1036.962,8974.128,8874.782,5750.649,15257.087,2860,4281.829,17058.777,3499.053,2078.948,53.594,2451.917,3579.789,2705.951,9507.857,64,863.488,6736.301,4349.759,7335.504,2883.743,6595.587,204.472,782.029,211.239,95.428
"742",2019-01-31,22,742,1417.71,6703.283,3986.73,1029.501,8712.927,8624.309,5626.668,14926.907,2789,4156.79,16782.902,3424.889,2034.423,52.605,2364.982,3420.318,2631.032,9185.615,66,849.157,6510.356,4251.417,7121.867,2775.758,6363.516,195.542,767.643,203.623,92.518
"743",2019-01-31,23,743,1337.049,6507.468,3808.471,1009.148,8428.339,8439.801,5386.027,14412,2654,3970.692,16215.704,3297.558,1945.408,50.617,2269.282,3195.235,2531.726,8741.523,61,805.062,6175.761,4029.748,6855.794,2654.609,6030.659,181.771,738.004,195.743,87.452
"744",2019-01-31,24,744,1264.421,6355.161,3764.171,985.594,8163.926,8171.867,5196.652,13745.638,2554,3788.687,15798.155,3198.186,1843.873,49.028,2199.231,2988.249,2447.846,8393.802,67,765.788,5869.5,3931.656,6615.155,2533.841,5730.767,167.969,717.439,186.301,82.98
"745",2019-02-01,1,745,1236.462,6254.457,3647.82,970.199,7888.548,8114.795,5104.447,13165.55,2486,3672.08,15569.728,3147.753,1787.524,49.021,2090.44,2853.36,2399.497,8178.562,69,753.172,5703.048,3790.995,6494.824,2485.778,5482.449,158.846,709.128,178.327,80.52
"746",2019-02-01,2,746,1203.616,6172.431,3562.752,948.102,7751.902,8122.86,5053.168,12740.202,2438,3625.465,15472.354,3109.826,1765.178,48.493,2049.293,2800.943,2366.118,7996.787,74,725.837,5624.194,3771.422,6482.308,2460.046,5366.452,154.84,697.128,175.795,78.89
"747",2019-02-01,3,747,1188.829,6153.888,3562.65,934.978,7738.505,7993.843,5046.413,12478.287,2410,3587.181,15316.634,3084.133,1735.893,48.527,2012.686,2775.209,2359.092,7883.308,76,736.083,5608.256,3713.258,6463.036,2413.126,5314.91,153.028,695.205,174.427,77.738
"748",2019-02-01,4,748,1185.312,6166.279,3530.412,925.842,7698.254,7972.52,4978.943,12331.646,2392,3559.672,15350.841,3055.405,1726.604,48.015,1998.679,2775.553,2362.885,7892.699,74,704.396,5624.078,3704.746,6453.556,2412.149,5295.554,153.199,693.674,176.021,77.751
"749",2019-02-01,5,749,1198.98,6226.378,3604.8,931.057,7800.431,8081.949,5003.793,12194.813,2412,3598.74,15724.136,3054.707,1743.081,48.523,2006.513,2836.229,2385.804,7939.692,79,712.005,5686.146,3782.687,6601.749,2439.814,5356.044,155.328,699.566,178.936,79.112
"750",2019-02-01,6,750,1235.27,6418.245,3714.02,940.139,8013.357,8252.866,5198.839,12376.81,2498,3723.026,16500.093,3164.149,1818.313,49.994,2057.321,2982.574,2505.651,8252.476,87,729.06,5974.815,3965.132,6816.543,2572.376,5581.886,163.513,722.252,187.807,83.756
"751",2019-02-01,7,751,1327.693,6700.3,3906.376,972.414,8345.578,8557.037,5531.182,12790.198,2620,3924.211,17441.32,3298.396,1903.212,56.387,2160.85,3237.087,2648.017,8811.059,95,804.818,6366.672,4225.919,7292.514,2754.377,5979.061,179.499,753.962,200.901,89.81
"752",2019-02-01,8,752,1368.043,6802.829,4020.078,994.095,8569.761,8684.144,5637.56,13574.679,2719,4084.373,17806.489,3337.139,1969.325,60.291,2195.085,3365.541,2717.865,9145.566,122,846.459,6579.465,4443.198,7473.888,2806.874,6207.994,193.013,757.344,208.98,93.054
"753",2019-02-01,9,753,1340.921,6726.182,4071.577,1001.737,8554.923,8674.299,5578.204,13877.217,2734,4098.88,17347.623,3303.401,1999.393,56.247,2158.472,3359.654,2711.477,9202.551,124,857.544,6554.966,4496.006,7430.729,2833.116,6205.499,196.651,733.848,213.681,93.21
"754",2019-02-01,10,754,1341.797,6691.74,4052.939,997.929,8586.778,8698.086,5598.235,13965.594,2746,4097.041,16907.24,3294.041,2023.175,56.781,2129.445,3322.076,2677.282,9268.77,102,835.883,6507.191,4500.042,7347.815,2840,6172.131,197.103,718.79,211.737,93.29
"755",2019-02-01,11,755,1355.407,6628.885,4045.567,968.696,8618.864,8613.773,5584.493,13901.681,2755,4069.283,16123.708,3268.904,2044.355,55.735,2095.018,3281.085,2651.392,9251.745,96,821.831,6478.62,4468.864,7231.496,2807.514,6158.908,194.1,712.236,206.757,94.879
"756",2019-02-01,12,756,1357.524,6508.095,3915.14,950.138,8469.717,8534.23,5449.879,13809.668,2719,4031.912,15434.086,3212.065,2042.103,56.251,2020.346,3223.251,2586.379,9110.873,83,803.735,6403.464,4420.22,7068.428,2766.071,6134.092,193.129,706.09,199.635,95.065
"757",2019-02-01,13,757,1350.288,6422.017,3934.89,961.726,8360.423,8321.194,5351.868,13584.03,2672,3918.277,14972.455,3161.17,2027.142,55.203,1975.166,3146.309,2557.023,8929.013,70,798.588,6307.089,4327.807,6867.478,2770.332,6013.449,187.871,705.45,191.943,93.986
"758",2019-02-01,14,758,1340.882,6310.538,3807.479,936.314,8149.789,8216.239,5270.601,13387.898,2619,3838.867,14620.027,3137.672,1982.161,54.74,1881.499,3127.067,2518.168,8803.296,63,779.703,6253.335,4297.34,6780.334,2665.327,5978.594,184.092,702.402,185.993,92.753
"759",2019-02-01,15,759,1329.827,6142.557,3655.725,900.467,7957.783,8042.581,5211.669,13230.303,2556,3752.266,14504.732,3122.087,1944.746,53.122,1826.543,3114.978,2476.298,8577.642,62,752.221,6219.056,4258.501,6673.748,2617.529,5974.534,182.908,704.882,181.522,91.96
"760",2019-02-01,16,760,1338.891,6023.631,3579.08,875.612,7760.668,8011.683,5262.333,13012.243,2498,3712.024,14613.75,3138.86,1895.102,52.646,1763.699,3160.804,2455.218,8394.72,57,728.317,6197.442,4258.652,6600.383,2537.077,6025.7,183.598,710.888,178.33,91.443
"761",2019-02-01,17,761,1355.672,5995.421,3540.267,867.317,7695.269,7967.725,5361.03,12934.922,2506,3682.145,14961.038,3192.388,1879.285,51.64,1791.323,3264.029,2488.437,8399.597,61,711.524,6278.577,4323.798,6652.105,2546.444,6154.222,190.209,731.26,181.238,92.331
"762",2019-02-01,18,762,1440.288,6037.302,3672.854,867.558,7812.85,8278.538,5552.31,13054.5,2511,3680.077,15691.056,3309.763,1931.741,52.64,1844.076,3441.867,2573.598,8572.929,61,744.325,6514.974,4424.801,6873.974,2616.914,6377.635,199.479,760.672,190.305,95.351
"763",2019-02-01,19,763,1454.574,6134.392,3811.16,887.027,7979.568,8377.759,5584.154,13616.769,2594,3798.272,15857.623,3349.522,1966.473,53.146,1908.485,3485.843,2618.431,8861.386,70,773.819,6562.2,4374.734,6956.782,2666.175,6423.939,202.137,766.07,196.289,95.954
"764",2019-02-01,20,764,1434.409,6068.595,3845.49,889.74,8005.943,8266.276,5488.596,13774.953,2588,3808.36,15696.075,3320.026,1951.728,51.603,1916.342,3428.63,2604.457,8815.885,61,776.799,6453.175,4252.071,6968.513,2635.355,6333.89,197.194,754.457,196.438,93.525
"765",2019-02-01,21,765,1411.408,5973.633,3809.852,888.838,7914.043,8150.584,5375.211,13609.952,2553,3763.525,15420.795,3270.573,1937.141,50.583,1830.019,3360.97,2567.673,8758.879,63,766.549,6379.21,4146.158,6934.455,2633.09,6236.235,192.603,737.864,194.352,91.159
"766",2019-02-01,22,766,1371.573,5856.57,3740.486,884.136,7791.368,8014.387,5254.185,13419.47,2497,3690.687,15120.287,3216.923,1886.678,49.025,1916.391,3252.396,2517.287,8533.454,63,753.334,6198.517,4000.578,6777.941,2560.478,6053.736,186.266,712.901,189.457,88.277
"767",2019-02-01,23,767,1310.199,5638.298,3627.691,869.858,7561.931,7847.855,5104.264,13114.178,2403,3584.312,14614.132,3131.324,1820.918,48.015,1894.104,3075.742,2417.733,8218.548,64,737.919,5936.607,3831.74,6552.717,2454.539,5799.615,176.091,677.219,182.896,84.124
"768",2019-02-01,24,768,1251.141,5479.966,3474.616,862.159,7309.045,7601.092,5002.396,12596.898,2304,3466.18,14279.878,3046.237,1746.742,47.55,1881.307,2907.015,2324.99,7877.469,54,717.873,5696.625,3678.117,6342.106,2379.285,5531.148,163.536,649.19,174.735,80.259
"769",2019-02-02,1,769,1203.754,5352.28,3398.335,849.3,7151.895,7484.745,4944.408,12020.646,2230,3392.509,14069.796,3000.674,1718.017,47.946,1816.544,2761.577,2265.848,7609.949,53,714.653,5496.981,3588.126,6223.811,2274.264,5290.072,153.705,639.15,168.029,76.521
"770",2019-02-02,2,770,1173.942,5282.372,3378.798,852.696,7083.73,7392.786,4940.772,11602.011,2187,3300.386,14091.131,3014.361,1685.317,48.925,1801.264,2695.34,2233.593,7419.821,49,709.057,5396.627,3571.785,6184.22,2241.278,5149.761,148.866,650.221,165.677,74.601
"771",2019-02-02,3,771,1158.588,5325.47,3312.907,856.238,7046.976,7420.275,4959.407,11303.983,2150,3259.249,14188.411,3067.289,1676.248,50.041,1799.015,2666.112,2213.773,7352.044,52,687.446,5369.622,3556.985,6175.072,2217.688,5059.859,146.433,670.111,164.001,73.984
"772",2019-02-02,4,772,1156.595,5432.348,3317.979,857.163,6999.067,7520.551,5005.198,11136.246,2148,3211.122,14503.914,3098.876,1663.547,51.584,1821.463,2651.406,2214.888,7312.292,64,702.023,5361.657,3586.038,6164.672,2219.966,5019.667,145.373,689.593,163.109,73.905
"773",2019-02-02,5,773,1166.856,5544.959,3357.389,864.142,7029.902,7598.621,5071.33,11036.485,2150,3220.555,14896.292,3154.733,1678.367,52.618,1830.199,2672.891,2251.324,7343.908,66,708.785,5414.973,3625.915,6239.722,2228.312,5026.28,146.029,711.28,164.458,74.442
"774",2019-02-02,6,774,1191.343,5709.422,3436.206,880.294,7195.833,7785.583,5233.599,11045.094,2182,3267.469,15481.462,3234.348,1688.109,54.242,1886.347,2742.158,2293.151,7439.578,66,701.19,5527.468,3722.822,6375.719,2273.968,5109.133,150.062,738.755,168.355,75.81
"775",2019-02-02,7,775,1236.365,5907.64,3492.682,905.897,7402.859,7989.73,5437.931,11211.887,2236,3346.212,16186.153,3372.467,1735.75,56.713,1908.937,2848.963,2377.062,7650.992,72,720.374,5712.48,3855.92,6568.245,2338.4,5255.907,156.041,770.593,176.33,78.784
"776",2019-02-02,8,776,1261.62,6075.498,3626.748,928.938,7595.249,8077.854,5580.488,11571.866,2309,3438.382,16767.063,3441.541,1780.95,58.382,2002.487,2949.753,2462.556,7849.06,79,740.208,5897.939,3960.534,6793.064,2400.815,5348.292,161.57,800.524,182.052,80.195
"777",2019-02-02,9,777,1275.092,6103.348,3656.105,939.738,7750.666,8190.409,5536.846,11669.069,2343,3511.262,16470.485,3377.969,1798.585,57.233,2040.459,2974.081,2505.418,7917.9,73,721.293,6005.852,4038.18,6847.018,2458.579,5386.377,165.007,779.466,188.302,82.162
"778",2019-02-02,10,778,1274.819,5882.765,3640.461,927.815,7831.901,7958.611,5240.476,11775.989,2355,3565.23,15433.434,3206.719,1806.707,53.116,2000.389,2938.454,2453.044,7988.417,73,725.821,5985.176,3938.072,6732.317,2472.939,5360.589,164.905,704.045,187.995,81.689
"779",2019-02-02,11,779,1244.97,5549.838,3545.586,883.787,7651.2,7554.85,4894.606,11813.295,2320,3525.327,14300.992,3000.417,1793.595,47.943,1865.068,2812.359,2378.667,7850.258,62,695.861,5871.016,3732.956,6488.086,2420.937,5257.926,162.116,633.929,184.881,80.042
"780",2019-02-02,12,780,1193.9,5208.35,3406.601,819.492,7376.924,7229.409,4581.927,11827.953,2246,3460.199,13436.984,2831.67,1756.773,44.334,1721.444,2723.681,2274.221,7638.587,54,675.896,5685.746,3558.521,6251.085,2357.015,5150.163,159.344,571.617,180.916,77.062
"781",2019-02-02,13,781,1132.087,4910.857,3312.265,756.43,7078.985,6861.711,4311.614,11533.881,2163,3317.465,12579.054,2643.47,1688.248,40.726,1569.448,2611.848,2188.467,7475.58,45,639.928,5509.558,3400.56,5964.118,2272.343,4999.814,156.022,519.193,177.253,72.616
"782",2019-02-02,14,782,1069.347,4653.843,3232.614,705.943,6792.088,6542.051,4079.696,11331.788,2087,3179.487,11847.843,2503.876,1659.748,38.198,1480.814,2538.822,2103.278,7200.423,44,615.477,5338.027,3251.778,5750.242,2194.139,4883.214,151.53,481.53,172.247,66.674
"783",2019-02-02,15,783,1042.276,4485.949,3151.354,679.725,6564.3,6287.416,3961.787,11106.507,2012,3053.089,11383.493,2420.653,1611.46,36.085,1378.359,2536.664,2045.796,6975.191,42,598.126,5234.006,3146.047,5578.998,2133.913,4861.76,150.171,461.908,167.472,62.167
"784",2019-02-02,16,784,1063.611,4372.399,3084.637,656.81,6451.123,6209.075,3941.266,10977.692,1978,2948.795,11196.28,2359.649,1591.613,35.078,1348.2,2627.914,2044.8,6845.954,44,587.65,5177.547,3098.487,5496.113,2092.611,4963.614,153.338,458.847,163.383,66.471
"785",2019-02-02,17,785,1145.436,4410.531,3156.84,660.36,6440.099,6272.085,4071.649,10860.006,2001,2931.129,11552.824,2460.517,1594.92,36.66,1327.111,2780.699,2072.248,6921.55,40,578.128,5244.891,3137.214,5560.758,2105.351,5177.409,160.362,485.114,162.955,75.722
"786",2019-02-02,18,786,1262.901,4558.981,3193.297,676.617,6656.147,6524.59,4350.457,11001.489,2030,2974.457,12427.939,2675.58,1637.349,39.212,1358.887,2996.674,2163.752,7181.828,46,597.334,5522.712,3305.287,5794.599,2171.05,5507.296,172.684,540.084,168.876,82.791
"787",2019-02-02,19,787,1312.612,4868.219,3214.22,729.669,6954.245,6841.471,4560.254,11583.331,2111,3155.572,13267.139,2805.638,1680.393,41.826,1498.579,3080.972,2195.475,7496.329,50,643.111,5668.363,3442.1,5927.97,2260.07,5633.869,176.239,583.394,170.276,85.175
"788",2019-02-02,20,788,1298.369,4940.4,3161.244,759.315,6948.215,6847.602,4565.554,11674.951,2103,3190.538,13439.593,2808.429,1656.409,41.81,1555.905,3048.111,2170.483,7444.966,50,645.513,5599.713,3461.131,5866.228,2245.333,5582.471,173.697,596.808,167.921,84.013
"789",2019-02-02,21,789,1274.371,5022.309,3187.654,770.85,6849.814,6761.621,4549.727,11535.411,2076,3181.972,13525.501,2791.678,1640.019,41.309,1528.641,2988.473,2138.624,7359.16,47,642.705,5511.553,3423.488,5788.425,2202.295,5514.88,170.21,603.649,165.889,82.668
"790",2019-02-02,22,790,1234.522,5026.714,3110.284,772.679,6740.351,6675.943,4462.336,11349.565,2024,3126.962,13404.894,2742.001,1605.793,41.319,1448.057,2890.268,2074.427,7185.972,49,618.565,5354.518,3362.976,5632.091,2122.781,5380.977,164.983,595.507,160.205,80.469
"791",2019-02-02,23,791,1185.872,4981.058,3036.164,762.118,6510.713,6512.219,4299.472,11087.443,1944,3011.24,13164.269,2654.262,1558.662,40.225,1507.057,2734.264,2006.604,6917.303,46,605.397,5127.004,3281.35,5416.03,2046.171,5182.181,156.52,576.396,153.572,77.207
"792",2019-02-02,24,792,1119.979,4896.756,2969.562,744.665,6298.206,6296.727,4151.546,10643.13,1860,2914.926,12775.902,2580.57,1491.617,39.211,1462.658,2570.326,1923.932,6646.982,41,576.132,4909.201,3167.253,5226.442,1970.736,4942.172,146.365,560.37,146.89,74.291
"793",2019-02-03,1,793,1074.529,4825.232,2858.316,730.091,6109.402,6096.145,4034.29,10165.587,1801,2814.733,12528.868,2521.386,1439.137,39.221,1413.557,2432.285,1858.188,6385.249,43,571.677,4721.303,3039.61,5089.291,1885.725,4734.452,137.306,548.794,140.511,71.437
"794",2019-02-03,2,794,1046.404,4784.29,2728.041,715.908,6001.504,6054.498,3979.229,9810.034,1759,2749.816,12455.216,2498.055,1388.715,39.206,1348.375,2350.364,1832.901,6206.69,45,551.415,4622.262,2979.301,5007.454,1842.294,4582.393,132.68,546.899,135.91,69.711
"795",2019-02-03,3,795,1027.962,4802.932,2755.463,713.399,5932.332,6020.864,3961.865,9534.535,1741,2685.669,12448.71,2492.443,1370.745,39.194,1365.64,2311.93,1816.579,6119.023,41,538.876,4561.625,2957.156,4974.505,1823.432,4497.9,130.278,551.796,132.759,68.736
"796",2019-02-03,4,796,1023.742,4845.775,2703.036,714.937,5880.281,6037.987,3974.134,9344.108,1736,2677.408,12605.954,2495.672,1365.109,39.713,1323.889,2293.91,1822.679,6066.178,43,542.668,4558.804,2943.387,4965.935,1794.778,4451.896,129.895,557.273,131.347,68.085
"797",2019-02-03,5,797,1029.402,4864.31,2636.251,713.391,5899.029,6080.481,4043.792,9265.195,1727,2671.097,12797.563,2517.911,1355.055,39.694,1367.467,2310.907,1833.197,6048.131,42,533.092,4615.098,2964.869,5019.528,1813.071,4445.774,130.339,570.14,131.793,68.369
"798",2019-02-03,6,798,1048.593,4952.581,2688.531,717.569,5916.828,6178.232,4155.597,9211.523,1748,2720.29,13183.411,2572.741,1382.06,41.273,1358.398,2358.864,1867.741,6132.095,40,549.93,4705.377,3039.731,5092.395,1845.021,4508.991,133.036,585.849,133.296,69.249
"799",2019-02-03,7,799,1084.538,5073.885,2770.836,733.171,6039.853,6308.719,4317.953,9342.087,1781,2772.206,13625.979,2666.34,1409.787,42.314,1436.53,2440.195,1925.834,6281.66,44,553.031,4827.203,3141.791,5246.121,1902.149,4613.892,137.144,610.44,137.785,71.094
"800",2019-02-03,8,800,1090.236,5225.71,2875.014,748.556,6179.38,6536.981,4410.151,9481.584,1841,2850.625,14019.043,2725.687,1440.767,44.282,1452.95,2502.79,1988.458,6447.785,43,575.552,4979.989,3229.538,5408.319,1968.789,4625.452,138.974,632.436,140.615,70.531
"801",2019-02-03,9,801,1073.676,5353.68,2876.755,765.115,6303.052,6640.76,4406.314,9577.356,1885,2921.47,13923.657,2699.297,1463.987,43.807,1570.797,2497.606,2036.966,6578.767,43,581.775,5044.024,3237.603,5504.234,2036.979,4596.078,141.294,623.148,146.396,67.215
